measure,label,model,dataset,arch,pvp,sampling,nshot,sample,value,time_train,time_test,run,majority
Recall,claimfor,xlmroberta-large,ukraine,pet,prompt,stratified,100,2,0.681222707423581,,,3,0.709606986899563
Recall,claimfor,xlmroberta-large,ukraine,pet,prompt,stratified,100,2,0.683406113537118,,,4,0.709606986899563
Recall,claimfor,xlmroberta-large,ukraine,pet,prompt,stratified,100,2,0.733624454148472,,,5,0.709606986899563
Accuracy,Overall,xlmroberta-large,ukraine,pet,prompt,stratified,100,3,0.658,,,1,0.713
Accuracy,Overall,xlmroberta-large,ukraine,pet,prompt,stratified,100,3,0.715,,,2,0.713
Accuracy,Overall,xlmroberta-large,ukraine,pet,prompt,stratified,100,3,0.683,,,3,0.713
Accuracy,Overall,xlmroberta-large,ukraine,pet,prompt,stratified,100,3,0.687,,,4,0.713
Accuracy,Overall,xlmroberta-large,ukraine,pet,prompt,stratified,100,3,0.594,,,5,0.713
F1,Overall,xlmroberta-large,ukraine,pet,prompt,stratified,100,3,0.577736728149584,,,1,0.660664889439868
F1,Overall,xlmroberta-large,ukraine,pet,prompt,stratified,100,3,0.668633888113914,,,2,0.660664889439868
F1,Overall,xlmroberta-large,ukraine,pet,prompt,stratified,100,3,0.630440317165488,,,3,0.660664889439868
F1,Overall,xlmroberta-large,ukraine,pet,prompt,stratified,100,3,0.650735428072962,,,4,0.660664889439868
F1,Overall,xlmroberta-large,ukraine,pet,prompt,stratified,100,3,0.523215865056771,,,5,0.660664889439868
F1,argumentagainst,xlmroberta-large,ukraine,pet,prompt,stratified,100,3,0.446700507614213,,,1,0.572549019607843
F1,argumentagainst,xlmroberta-large,ukraine,pet,prompt,stratified,100,3,0.597285067873303,,,2,0.572549019607843
F1,argumentagainst,xlmroberta-large,ukraine,pet,prompt,stratified,100,3,0.527075812274368,,,3,0.572549019607843
F1,argumentagainst,xlmroberta-large,ukraine,pet,prompt,stratified,100,3,0.588235294117647,,,4,0.572549019607843
F1,argumentagainst,xlmroberta-large,ukraine,pet,prompt,stratified,100,3,0.360655737704918,,,5,0.572549019607843
F1,argumentfor,xlmroberta-large,ukraine,pet,prompt,stratified,100,3,0.414715719063545,,,1,0.50920245398773
F1,argumentfor,xlmroberta-large,ukraine,pet,prompt,stratified,100,3,0.551928783382789,,,2,0.50920245398773
F1,argumentfor,xlmroberta-large,ukraine,pet,prompt,stratified,100,3,0.498480243161094,,,3,0.50920245398773
F1,argumentfor,xlmroberta-large,ukraine,pet,prompt,stratified,100,3,0.526315789473684,,,4,0.50920245398773
F1,argumentfor,xlmroberta-large,ukraine,pet,prompt,stratified,100,3,0.378048780487805,,,5,0.50920245398773
F1,claimagainst,xlmroberta-large,ukraine,pet,prompt,stratified,100,3,0.689530685920578,,,1,0.763565891472868
F1,claimagainst,xlmroberta-large,ukraine,pet,prompt,stratified,100,3,0.731428571428572,,,2,0.763565891472868
F1,claimagainst,xlmroberta-large,ukraine,pet,prompt,stratified,100,3,0.719148936170213,,,3,0.763565891472868
F1,claimagainst,xlmroberta-large,ukraine,pet,prompt,stratified,100,3,0.729044834307992,,,4,0.763565891472868
F1,claimagainst,xlmroberta-large,ukraine,pet,prompt,stratified,100,3,0.611111111111111,,,5,0.763565891472868
F1,claimfor,xlmroberta-large,ukraine,pet,prompt,stratified,100,3,0.76,,,1,0.79734219269103
F1,claimfor,xlmroberta-large,ukraine,pet,prompt,stratified,100,3,0.793893129770992,,,2,0.79734219269103
F1,claimfor,xlmroberta-large,ukraine,pet,prompt,stratified,100,3,0.777056277056277,,,3,0.79734219269103
F1,claimfor,xlmroberta-large,ukraine,pet,prompt,stratified,100,3,0.759345794392523,,,4,0.79734219269103
F1,claimfor,xlmroberta-large,ukraine,pet,prompt,stratified,100,3,0.743047830923248,,,5,0.79734219269103
Precision,argumentagainst,xlmroberta-large,ukraine,pet,prompt,stratified,100,3,0.578947368421053,,,1,0.544776119402985
Precision,argumentagainst,xlmroberta-large,ukraine,pet,prompt,stratified,100,3,0.66,,,2,0.544776119402985
Precision,argumentagainst,xlmroberta-large,ukraine,pet,prompt,stratified,100,3,0.467948717948718,,,3,0.544776119402985
Precision,argumentagainst,xlmroberta-large,ukraine,pet,prompt,stratified,100,3,0.505952380952381,,,4,0.544776119402985
Precision,argumentagainst,xlmroberta-large,ukraine,pet,prompt,stratified,100,3,0.298913043478261,,,5,0.544776119402985
Precision,argumentfor,xlmroberta-large,ukraine,pet,prompt,stratified,100,3,0.52991452991453,,,1,0.576388888888889
Precision,argumentfor,xlmroberta-large,ukraine,pet,prompt,stratified,100,3,0.6,,,2,0.576388888888889
Precision,argumentfor,xlmroberta-large,ukraine,pet,prompt,stratified,100,3,0.557823129251701,,,3,0.576388888888889
Precision,argumentfor,xlmroberta-large,ukraine,pet,prompt,stratified,100,3,0.5625,,,4,0.576388888888889
Precision,argumentfor,xlmroberta-large,ukraine,pet,prompt,stratified,100,3,0.424657534246575,,,5,0.576388888888889
Precision,claimagainst,xlmroberta-large,ukraine,pet,prompt,stratified,100,3,0.606349206349206,,,1,0.711191335740072
Precision,claimagainst,xlmroberta-large,ukraine,pet,prompt,stratified,100,3,0.671328671328671,,,2,0.711191335740072
Precision,claimagainst,xlmroberta-large,ukraine,pet,prompt,stratified,100,3,0.731601731601732,,,3,0.711191335740072
Precision,claimagainst,xlmroberta-large,ukraine,pet,prompt,stratified,100,3,0.682481751824818,,,4,0.711191335740072
Precision,claimagainst,xlmroberta-large,ukraine,pet,prompt,stratified,100,3,0.624454148471616,,,5,0.711191335740072
Precision,claimfor,xlmroberta-large,ukraine,pet,prompt,stratified,100,3,0.733739837398374,,,1,0.808988764044944
Precision,claimfor,xlmroberta-large,ukraine,pet,prompt,stratified,100,3,0.793028322440087,,,2,0.808988764044944
Precision,claimfor,xlmroberta-large,ukraine,pet,prompt,stratified,100,3,0.770386266094421,,,3,0.808988764044944
Precision,claimfor,xlmroberta-large,ukraine,pet,prompt,stratified,100,3,0.816582914572864,,,4,0.808988764044944
Precision,claimfor,xlmroberta-large,ukraine,pet,prompt,stratified,100,3,0.757369614512472,,,5,0.808988764044944
Recall,argumentagainst,xlmroberta-large,ukraine,pet,prompt,stratified,100,3,0.363636363636364,,,1,0.603305785123967
Recall,argumentagainst,xlmroberta-large,ukraine,pet,prompt,stratified,100,3,0.545454545454545,,,2,0.603305785123967
Recall,argumentagainst,xlmroberta-large,ukraine,pet,prompt,stratified,100,3,0.603305785123967,,,3,0.603305785123967
Recall,argumentagainst,xlmroberta-large,ukraine,pet,prompt,stratified,100,3,0.702479338842975,,,4,0.603305785123967
Recall,argumentagainst,xlmroberta-large,ukraine,pet,prompt,stratified,100,3,0.454545454545455,,,5,0.603305785123967
Recall,argumentfor,xlmroberta-large,ukraine,pet,prompt,stratified,100,3,0.340659340659341,,,1,0.456043956043956
Recall,argumentfor,xlmroberta-large,ukraine,pet,prompt,stratified,100,3,0.510989010989011,,,2,0.456043956043956
Recall,argumentfor,xlmroberta-large,ukraine,pet,prompt,stratified,100,3,0.450549450549451,,,3,0.456043956043956
Recall,argumentfor,xlmroberta-large,ukraine,pet,prompt,stratified,100,3,0.494505494505495,,,4,0.456043956043956
Recall,argumentfor,xlmroberta-large,ukraine,pet,prompt,stratified,100,3,0.340659340659341,,,5,0.456043956043956
Recall,claimagainst,xlmroberta-large,ukraine,pet,prompt,stratified,100,3,0.799163179916318,,,1,0.824267782426778
Recall,claimagainst,xlmroberta-large,ukraine,pet,prompt,stratified,100,3,0.803347280334728,,,2,0.824267782426778
Recall,claimagainst,xlmroberta-large,ukraine,pet,prompt,stratified,100,3,0.707112970711297,,,3,0.824267782426778
Recall,claimagainst,xlmroberta-large,ukraine,pet,prompt,stratified,100,3,0.782426778242678,,,4,0.824267782426778
Recall,claimagainst,xlmroberta-large,ukraine,pet,prompt,stratified,100,3,0.598326359832636,,,5,0.824267782426778
Recall,claimfor,xlmroberta-large,ukraine,pet,prompt,stratified,100,3,0.7882096069869,,,1,0.786026200873362
Recall,claimfor,xlmroberta-large,ukraine,pet,prompt,stratified,100,3,0.794759825327511,,,2,0.786026200873362
Recall,claimfor,xlmroberta-large,ukraine,pet,prompt,stratified,100,3,0.783842794759825,,,3,0.786026200873362
Recall,claimfor,xlmroberta-large,ukraine,pet,prompt,stratified,100,3,0.709606986899563,,,4,0.786026200873362
Recall,claimfor,xlmroberta-large,ukraine,pet,prompt,stratified,100,3,0.729257641921397,,,5,0.786026200873362
Accuracy,Overall,xlmroberta-large,ukraine,pet,prompt,stratified,100,4,0.713,,,1,0.725
Accuracy,Overall,xlmroberta-large,ukraine,pet,prompt,stratified,100,4,0.726,,,2,0.725
Accuracy,Overall,xlmroberta-large,ukraine,pet,prompt,stratified,100,4,0.708,,,3,0.725
Accuracy,Overall,xlmroberta-large,ukraine,pet,prompt,stratified,100,4,0.607,,,4,0.725
Accuracy,Overall,xlmroberta-large,ukraine,pet,prompt,stratified,100,4,0.644,,,5,0.725
F1,Overall,xlmroberta-large,ukraine,pet,prompt,stratified,100,4,0.671180277457626,,,1,0.667761336877795
F1,Overall,xlmroberta-large,ukraine,pet,prompt,stratified,100,4,0.675912487531142,,,2,0.667761336877795
F1,Overall,xlmroberta-large,ukraine,pet,prompt,stratified,100,4,0.644240291551748,,,3,0.667761336877795
F1,Overall,xlmroberta-large,ukraine,pet,prompt,stratified,100,4,0.500629071312568,,,4,0.667761336877795
F1,Overall,xlmroberta-large,ukraine,pet,prompt,stratified,100,4,0.552982493220483,,,5,0.667761336877795
F1,argumentagainst,xlmroberta-large,ukraine,pet,prompt,stratified,100,4,0.549295774647887,,,1,0.514522821576763
F1,argumentagainst,xlmroberta-large,ukraine,pet,prompt,stratified,100,4,0.539823008849558,,,2,0.514522821576763
F1,argumentagainst,xlmroberta-large,ukraine,pet,prompt,stratified,100,4,0.492890995260663,,,3,0.514522821576763
F1,argumentagainst,xlmroberta-large,ukraine,pet,prompt,stratified,100,4,0.330275229357798,,,4,0.514522821576763
F1,argumentagainst,xlmroberta-large,ukraine,pet,prompt,stratified,100,4,0.324561403508772,,,5,0.514522821576763
F1,argumentfor,xlmroberta-large,ukraine,pet,prompt,stratified,100,4,0.613095238095238,,,1,0.59748427672956
F1,argumentfor,xlmroberta-large,ukraine,pet,prompt,stratified,100,4,0.623145400593472,,,2,0.59748427672956
F1,argumentfor,xlmroberta-large,ukraine,pet,prompt,stratified,100,4,0.555555555555556,,,3,0.59748427672956
F1,argumentfor,xlmroberta-large,ukraine,pet,prompt,stratified,100,4,0.299270072992701,,,4,0.59748427672956
F1,argumentfor,xlmroberta-large,ukraine,pet,prompt,stratified,100,4,0.42483660130719,,,5,0.59748427672956
F1,claimagainst,xlmroberta-large,ukraine,pet,prompt,stratified,100,4,0.722330097087379,,,1,0.74487895716946
F1,claimagainst,xlmroberta-large,ukraine,pet,prompt,stratified,100,4,0.732600732600733,,,2,0.74487895716946
F1,claimagainst,xlmroberta-large,ukraine,pet,prompt,stratified,100,4,0.731977818853974,,,3,0.74487895716946
F1,claimagainst,xlmroberta-large,ukraine,pet,prompt,stratified,100,4,0.632380952380952,,,4,0.74487895716946
F1,claimagainst,xlmroberta-large,ukraine,pet,prompt,stratified,100,4,0.691910499139415,,,5,0.74487895716946
F1,claimfor,xlmroberta-large,ukraine,pet,prompt,stratified,100,4,0.8,,,1,0.814159292035398
F1,claimfor,xlmroberta-large,ukraine,pet,prompt,stratified,100,4,0.808080808080808,,,2,0.814159292035398
F1,claimfor,xlmroberta-large,ukraine,pet,prompt,stratified,100,4,0.796536796536796,,,3,0.814159292035398
F1,claimfor,xlmroberta-large,ukraine,pet,prompt,stratified,100,4,0.74059003051882,,,4,0.814159292035398
F1,claimfor,xlmroberta-large,ukraine,pet,prompt,stratified,100,4,0.770621468926554,,,5,0.814159292035398
Precision,argumentagainst,xlmroberta-large,ukraine,pet,prompt,stratified,100,4,0.478527607361963,,,1,0.516666666666667
Precision,argumentagainst,xlmroberta-large,ukraine,pet,prompt,stratified,100,4,0.580952380952381,,,2,0.516666666666667
Precision,argumentagainst,xlmroberta-large,ukraine,pet,prompt,stratified,100,4,0.577777777777778,,,3,0.516666666666667
Precision,argumentagainst,xlmroberta-large,ukraine,pet,prompt,stratified,100,4,0.371134020618557,,,4,0.516666666666667
Precision,argumentagainst,xlmroberta-large,ukraine,pet,prompt,stratified,100,4,0.345794392523364,,,5,0.516666666666667
Precision,argumentfor,xlmroberta-large,ukraine,pet,prompt,stratified,100,4,0.668831168831169,,,1,0.698529411764706
Precision,argumentfor,xlmroberta-large,ukraine,pet,prompt,stratified,100,4,0.67741935483871,,,2,0.698529411764706
Precision,argumentfor,xlmroberta-large,ukraine,pet,prompt,stratified,100,4,0.633802816901409,,,3,0.698529411764706
Precision,argumentfor,xlmroberta-large,ukraine,pet,prompt,stratified,100,4,0.445652173913043,,,4,0.698529411764706
Precision,argumentfor,xlmroberta-large,ukraine,pet,prompt,stratified,100,4,0.524193548387097,,,5,0.698529411764706
Precision,claimagainst,xlmroberta-large,ukraine,pet,prompt,stratified,100,4,0.673913043478261,,,1,0.671140939597315
Precision,claimagainst,xlmroberta-large,ukraine,pet,prompt,stratified,100,4,0.651465798045603,,,2,0.671140939597315
Precision,claimagainst,xlmroberta-large,ukraine,pet,prompt,stratified,100,4,0.655629139072848,,,3,0.671140939597315
Precision,claimagainst,xlmroberta-large,ukraine,pet,prompt,stratified,100,4,0.58041958041958,,,4,0.671140939597315
Precision,claimagainst,xlmroberta-large,ukraine,pet,prompt,stratified,100,4,0.587719298245614,,,5,0.671140939597315
Precision,claimfor,xlmroberta-large,ukraine,pet,prompt,stratified,100,4,0.85012285012285,,,1,0.825112107623319
Precision,claimfor,xlmroberta-large,ukraine,pet,prompt,stratified,100,4,0.831408775981524,,,2,0.825112107623319
Precision,claimfor,xlmroberta-large,ukraine,pet,prompt,stratified,100,4,0.789699570815451,,,3,0.825112107623319
Precision,claimfor,xlmroberta-large,ukraine,pet,prompt,stratified,100,4,0.693333333333333,,,4,0.825112107623319
Precision,claimfor,xlmroberta-large,ukraine,pet,prompt,stratified,100,4,0.798594847775176,,,5,0.825112107623319
Recall,argumentagainst,xlmroberta-large,ukraine,pet,prompt,stratified,100,4,0.644628099173554,,,1,0.512396694214876
Recall,argumentagainst,xlmroberta-large,ukraine,pet,prompt,stratified,100,4,0.504132231404959,,,2,0.512396694214876
Recall,argumentagainst,xlmroberta-large,ukraine,pet,prompt,stratified,100,4,0.429752066115702,,,3,0.512396694214876
Recall,argumentagainst,xlmroberta-large,ukraine,pet,prompt,stratified,100,4,0.297520661157025,,,4,0.512396694214876
Recall,argumentagainst,xlmroberta-large,ukraine,pet,prompt,stratified,100,4,0.305785123966942,,,5,0.512396694214876
Recall,argumentfor,xlmroberta-large,ukraine,pet,prompt,stratified,100,4,0.565934065934066,,,1,0.521978021978022
Recall,argumentfor,xlmroberta-large,ukraine,pet,prompt,stratified,100,4,0.576923076923077,,,2,0.521978021978022
Recall,argumentfor,xlmroberta-large,ukraine,pet,prompt,stratified,100,4,0.494505494505495,,,3,0.521978021978022
Recall,argumentfor,xlmroberta-large,ukraine,pet,prompt,stratified,100,4,0.225274725274725,,,4,0.521978021978022
Recall,argumentfor,xlmroberta-large,ukraine,pet,prompt,stratified,100,4,0.357142857142857,,,5,0.521978021978022
Recall,claimagainst,xlmroberta-large,ukraine,pet,prompt,stratified,100,4,0.778242677824268,,,1,0.836820083682008
Recall,claimagainst,xlmroberta-large,ukraine,pet,prompt,stratified,100,4,0.836820083682008,,,2,0.836820083682008
Recall,claimagainst,xlmroberta-large,ukraine,pet,prompt,stratified,100,4,0.828451882845188,,,3,0.836820083682008
Recall,claimagainst,xlmroberta-large,ukraine,pet,prompt,stratified,100,4,0.694560669456067,,,4,0.836820083682008
Recall,claimagainst,xlmroberta-large,ukraine,pet,prompt,stratified,100,4,0.841004184100419,,,5,0.836820083682008
Recall,claimfor,xlmroberta-large,ukraine,pet,prompt,stratified,100,4,0.755458515283843,,,1,0.803493449781659
Recall,claimfor,xlmroberta-large,ukraine,pet,prompt,stratified,100,4,0.786026200873362,,,2,0.803493449781659
Recall,claimfor,xlmroberta-large,ukraine,pet,prompt,stratified,100,4,0.803493449781659,,,3,0.803493449781659
Recall,claimfor,xlmroberta-large,ukraine,pet,prompt,stratified,100,4,0.794759825327511,,,4,0.803493449781659
Recall,claimfor,xlmroberta-large,ukraine,pet,prompt,stratified,100,4,0.744541484716157,,,5,0.803493449781659
Accuracy,Overall,xlmroberta-large,ukraine,pet,prompt,stratified,100,5,0.677,,,1,0.684
Accuracy,Overall,xlmroberta-large,ukraine,pet,prompt,stratified,100,5,0.677,,,2,0.684
Accuracy,Overall,xlmroberta-large,ukraine,pet,prompt,stratified,100,5,0.608,,,3,0.684
Accuracy,Overall,xlmroberta-large,ukraine,pet,prompt,stratified,100,5,0.624,,,4,0.684
Accuracy,Overall,xlmroberta-large,ukraine,pet,prompt,stratified,100,5,0.647,,,5,0.684
F1,Overall,xlmroberta-large,ukraine,pet,prompt,stratified,100,5,0.612370310992122,,,1,0.619506416105124
F1,Overall,xlmroberta-large,ukraine,pet,prompt,stratified,100,5,0.624702128528339,,,2,0.619506416105124
F1,Overall,xlmroberta-large,ukraine,pet,prompt,stratified,100,5,0.523798478721065,,,3,0.619506416105124
F1,Overall,xlmroberta-large,ukraine,pet,prompt,stratified,100,5,0.552385108649391,,,4,0.619506416105124
F1,Overall,xlmroberta-large,ukraine,pet,prompt,stratified,100,5,0.576094921742586,,,5,0.619506416105124
F1,argumentagainst,xlmroberta-large,ukraine,pet,prompt,stratified,100,5,0.433734939759036,,,1,0.456
F1,argumentagainst,xlmroberta-large,ukraine,pet,prompt,stratified,100,5,0.474308300395257,,,2,0.456
F1,argumentagainst,xlmroberta-large,ukraine,pet,prompt,stratified,100,5,0.384279475982533,,,3,0.456
F1,argumentagainst,xlmroberta-large,ukraine,pet,prompt,stratified,100,5,0.352459016393443,,,4,0.456
F1,argumentagainst,xlmroberta-large,ukraine,pet,prompt,stratified,100,5,0.423236514522822,,,5,0.456
F1,argumentfor,xlmroberta-large,ukraine,pet,prompt,stratified,100,5,0.568345323741007,,,1,0.54421768707483
F1,argumentfor,xlmroberta-large,ukraine,pet,prompt,stratified,100,5,0.559766763848396,,,2,0.54421768707483
F1,argumentfor,xlmroberta-large,ukraine,pet,prompt,stratified,100,5,0.347826086956522,,,3,0.54421768707483
F1,argumentfor,xlmroberta-large,ukraine,pet,prompt,stratified,100,5,0.498338870431894,,,4,0.54421768707483
F1,argumentfor,xlmroberta-large,ukraine,pet,prompt,stratified,100,5,0.471380471380472,,,5,0.54421768707483
F1,claimagainst,xlmroberta-large,ukraine,pet,prompt,stratified,100,5,0.658450704225352,,,1,0.685816876122083
F1,claimagainst,xlmroberta-large,ukraine,pet,prompt,stratified,100,5,0.690166975881262,,,2,0.685816876122083
F1,claimagainst,xlmroberta-large,ukraine,pet,prompt,stratified,100,5,0.630393996247655,,,3,0.685816876122083
F1,claimagainst,xlmroberta-large,ukraine,pet,prompt,stratified,100,5,0.610412926391382,,,4,0.685816876122083
F1,claimagainst,xlmroberta-large,ukraine,pet,prompt,stratified,100,5,0.644927536231884,,,5,0.685816876122083
F1,claimfor,xlmroberta-large,ukraine,pet,prompt,stratified,100,5,0.788950276243094,,,1,0.791991101223582
F1,claimfor,xlmroberta-large,ukraine,pet,prompt,stratified,100,5,0.774566473988439,,,2,0.791991101223582
F1,claimfor,xlmroberta-large,ukraine,pet,prompt,stratified,100,5,0.732694355697551,,,3,0.791991101223582
F1,claimfor,xlmroberta-large,ukraine,pet,prompt,stratified,100,5,0.748329621380846,,,4,0.791991101223582
F1,claimfor,xlmroberta-large,ukraine,pet,prompt,stratified,100,5,0.764835164835165,,,5,0.791991101223582
Precision,argumentagainst,xlmroberta-large,ukraine,pet,prompt,stratified,100,5,0.421875,,,1,0.441860465116279
Precision,argumentagainst,xlmroberta-large,ukraine,pet,prompt,stratified,100,5,0.454545454545455,,,2,0.441860465116279
Precision,argumentagainst,xlmroberta-large,ukraine,pet,prompt,stratified,100,5,0.407407407407407,,,3,0.441860465116279
Precision,argumentagainst,xlmroberta-large,ukraine,pet,prompt,stratified,100,5,0.349593495934959,,,4,0.441860465116279
Precision,argumentagainst,xlmroberta-large,ukraine,pet,prompt,stratified,100,5,0.425,,,5,0.441860465116279
Precision,argumentfor,xlmroberta-large,ukraine,pet,prompt,stratified,100,5,0.822916666666667,,,1,0.714285714285714
Precision,argumentfor,xlmroberta-large,ukraine,pet,prompt,stratified,100,5,0.596273291925466,,,2,0.714285714285714
Precision,argumentfor,xlmroberta-large,ukraine,pet,prompt,stratified,100,5,0.444444444444444,,,3,0.714285714285714
Precision,argumentfor,xlmroberta-large,ukraine,pet,prompt,stratified,100,5,0.630252100840336,,,4,0.714285714285714
Precision,argumentfor,xlmroberta-large,ukraine,pet,prompt,stratified,100,5,0.608695652173913,,,5,0.714285714285714
Precision,claimagainst,xlmroberta-large,ukraine,pet,prompt,stratified,100,5,0.56838905775076,,,1,0.60062893081761
Precision,claimagainst,xlmroberta-large,ukraine,pet,prompt,stratified,100,5,0.62,,,2,0.60062893081761
Precision,claimagainst,xlmroberta-large,ukraine,pet,prompt,stratified,100,5,0.571428571428571,,,3,0.60062893081761
Precision,claimagainst,xlmroberta-large,ukraine,pet,prompt,stratified,100,5,0.534591194968554,,,4,0.60062893081761
Precision,claimagainst,xlmroberta-large,ukraine,pet,prompt,stratified,100,5,0.568690095846645,,,5,0.60062893081761
Precision,claimfor,xlmroberta-large,ukraine,pet,prompt,stratified,100,5,0.798657718120805,,,1,0.807256235827664
Precision,claimfor,xlmroberta-large,ukraine,pet,prompt,stratified,100,5,0.823095823095823,,,2,0.807256235827664
Precision,claimfor,xlmroberta-large,ukraine,pet,prompt,stratified,100,5,0.715176715176715,,,3,0.807256235827664
Precision,claimfor,xlmroberta-large,ukraine,pet,prompt,stratified,100,5,0.763636363636364,,,4,0.807256235827664
Precision,claimfor,xlmroberta-large,ukraine,pet,prompt,stratified,100,5,0.769911504424779,,,5,0.807256235827664
Recall,argumentagainst,xlmroberta-large,ukraine,pet,prompt,stratified,100,5,0.446280991735537,,,1,0.471074380165289
Recall,argumentagainst,xlmroberta-large,ukraine,pet,prompt,stratified,100,5,0.495867768595041,,,2,0.471074380165289
Recall,argumentagainst,xlmroberta-large,ukraine,pet,prompt,stratified,100,5,0.363636363636364,,,3,0.471074380165289
Recall,argumentagainst,xlmroberta-large,ukraine,pet,prompt,stratified,100,5,0.355371900826446,,,4,0.471074380165289
Recall,argumentagainst,xlmroberta-large,ukraine,pet,prompt,stratified,100,5,0.421487603305785,,,5,0.471074380165289
Recall,argumentfor,xlmroberta-large,ukraine,pet,prompt,stratified,100,5,0.434065934065934,,,1,0.43956043956044
Recall,argumentfor,xlmroberta-large,ukraine,pet,prompt,stratified,100,5,0.527472527472528,,,2,0.43956043956044
Recall,argumentfor,xlmroberta-large,ukraine,pet,prompt,stratified,100,5,0.285714285714286,,,3,0.43956043956044
Recall,argumentfor,xlmroberta-large,ukraine,pet,prompt,stratified,100,5,0.412087912087912,,,4,0.43956043956044
Recall,argumentfor,xlmroberta-large,ukraine,pet,prompt,stratified,100,5,0.384615384615385,,,5,0.43956043956044
Recall,claimagainst,xlmroberta-large,ukraine,pet,prompt,stratified,100,5,0.782426778242678,,,1,0.799163179916318
Recall,claimagainst,xlmroberta-large,ukraine,pet,prompt,stratified,100,5,0.778242677824268,,,2,0.799163179916318
Recall,claimagainst,xlmroberta-large,ukraine,pet,prompt,stratified,100,5,0.702928870292887,,,3,0.799163179916318
Recall,claimagainst,xlmroberta-large,ukraine,pet,prompt,stratified,100,5,0.711297071129707,,,4,0.799163179916318
Recall,claimagainst,xlmroberta-large,ukraine,pet,prompt,stratified,100,5,0.744769874476987,,,5,0.799163179916318
Recall,claimfor,xlmroberta-large,ukraine,pet,prompt,stratified,100,5,0.779475982532751,,,1,0.777292576419214
Recall,claimfor,xlmroberta-large,ukraine,pet,prompt,stratified,100,5,0.731441048034935,,,2,0.777292576419214
Recall,claimfor,xlmroberta-large,ukraine,pet,prompt,stratified,100,5,0.751091703056769,,,3,0.777292576419214
Recall,claimfor,xlmroberta-large,ukraine,pet,prompt,stratified,100,5,0.733624454148472,,,4,0.777292576419214
Recall,claimfor,xlmroberta-large,ukraine,pet,prompt,stratified,100,5,0.759825327510917,,,5,0.777292576419214
Accuracy,Overall,xlmroberta-large,ukraine,pet,prompt,stratified,250,1,0.713,,,1,0.758
Accuracy,Overall,xlmroberta-large,ukraine,pet,prompt,stratified,250,1,0.733,,,2,0.758
Accuracy,Overall,xlmroberta-large,ukraine,pet,prompt,stratified,250,1,0.729,,,3,0.758
Accuracy,Overall,xlmroberta-large,ukraine,pet,prompt,stratified,250,1,0.724,,,4,0.758
Accuracy,Overall,xlmroberta-large,ukraine,pet,prompt,stratified,250,1,0.758,,,5,0.758
F1,Overall,xlmroberta-large,ukraine,pet,prompt,stratified,250,1,0.671760538348727,,,1,0.714641118599605
F1,Overall,xlmroberta-large,ukraine,pet,prompt,stratified,250,1,0.691365247080407,,,2,0.714641118599605
F1,Overall,xlmroberta-large,ukraine,pet,prompt,stratified,250,1,0.676676781966543,,,3,0.714641118599605
F1,Overall,xlmroberta-large,ukraine,pet,prompt,stratified,250,1,0.676335474119461,,,4,0.714641118599605
F1,Overall,xlmroberta-large,ukraine,pet,prompt,stratified,250,1,0.724955037692551,,,5,0.714641118599605
F1,argumentagainst,xlmroberta-large,ukraine,pet,prompt,stratified,250,1,0.509225092250923,,,1,0.543307086614173
F1,argumentagainst,xlmroberta-large,ukraine,pet,prompt,stratified,250,1,0.542635658914729,,,2,0.543307086614173
F1,argumentagainst,xlmroberta-large,ukraine,pet,prompt,stratified,250,1,0.514285714285714,,,3,0.543307086614173
F1,argumentagainst,xlmroberta-large,ukraine,pet,prompt,stratified,250,1,0.51937984496124,,,4,0.543307086614173
F1,argumentagainst,xlmroberta-large,ukraine,pet,prompt,stratified,250,1,0.629310344827586,,,5,0.543307086614173
F1,argumentfor,xlmroberta-large,ukraine,pet,prompt,stratified,250,1,0.677083333333333,,,1,0.725714285714286
F1,argumentfor,xlmroberta-large,ukraine,pet,prompt,stratified,250,1,0.680981595092025,,,2,0.725714285714286
F1,argumentfor,xlmroberta-large,ukraine,pet,prompt,stratified,250,1,0.654654654654655,,,3,0.725714285714286
F1,argumentfor,xlmroberta-large,ukraine,pet,prompt,stratified,250,1,0.660919540229885,,,4,0.725714285714286
F1,argumentfor,xlmroberta-large,ukraine,pet,prompt,stratified,250,1,0.7,,,5,0.725714285714286
F1,claimagainst,xlmroberta-large,ukraine,pet,prompt,stratified,250,1,0.696,,,1,0.753346080305927
F1,claimagainst,xlmroberta-large,ukraine,pet,prompt,stratified,250,1,0.73021582733813,,,2,0.753346080305927
F1,claimagainst,xlmroberta-large,ukraine,pet,prompt,stratified,250,1,0.715667311411992,,,3,0.753346080305927
F1,claimagainst,xlmroberta-large,ukraine,pet,prompt,stratified,250,1,0.704061895551257,,,4,0.753346080305927
F1,claimagainst,xlmroberta-large,ukraine,pet,prompt,stratified,250,1,0.749529190207156,,,5,0.753346080305927
F1,claimfor,xlmroberta-large,ukraine,pet,prompt,stratified,250,1,0.804733727810651,,,1,0.836197021764032
F1,claimfor,xlmroberta-large,ukraine,pet,prompt,stratified,250,1,0.811627906976744,,,2,0.836197021764032
F1,claimfor,xlmroberta-large,ukraine,pet,prompt,stratified,250,1,0.822099447513812,,,3,0.836197021764032
F1,claimfor,xlmroberta-large,ukraine,pet,prompt,stratified,250,1,0.820980615735462,,,4,0.836197021764032
